date,store_nbr,item_nbr,type,cluster,state,family,class,perishable,store_type,family_encoded,state_encoded,unit_sales
2013-01-05,9,402299,B,6,Pichincha,BREAD/BAKERY,2718,1,1,0,1,4.0
2013-01-05,9,404332,B,6,Pichincha,GROCERY I,1044,0,1,1,1,5.0
2013-01-05,9,404334,B,6,Pichincha,GROCERY I,1044,0,1,1,1,11.0
2013-01-05,9,404439,B,6,Pichincha,GROCERY I,1034,0,1,1,1,9.0
2013-01-05,9,405304,B,6,Pichincha,GROCERY I,1032,0,1,1,1,4.0
2013-01-05,9,406965,B,6,Pichincha,CLEANING,3015,0,1,3,1,5.0
2013-01-05,9,407500,B,6,Pichincha,EGGS,2502,1,1,7,1,9.0
2013-01-05,9,407533,B,6,Pichincha,DELI,2632,1,1,2,1,3.0
2013-01-05,9,407542,B,6,Pichincha,DELI,2644,1,1,2,1,12.0
2013-01-05,9,407552,B,6,Pichincha,DELI,2652,1,1,2,1,1.0
2013-01-05,9,407769,B,6,Pichincha,CLEANING,3024,0,1,3,1,4.0
2013-01-05,9,409738,B,6,Pichincha,BREAD/BAKERY,2708,1,1,0,1,7.0
2013-01-05,9,409904,B,6,Pichincha,GROCERY I,1034,0,1,1,1,22.0
2013-01-05,9,410257,B,6,Pichincha,GROCERY I,1072,0,1,1,1,15.0
2013-01-05,9,410866,B,6,Pichincha,PREPARED FOODS,2980,1,1,10,1,7.0
2013-01-05,9,411487,B,6,Pichincha,CLEANING,3046,0,1,3,1,11.0
2013-01-05,9,411555,B,6,Pichincha,GROCERY I,1044,0,1,1,1,14.0
2013-01-05,9,413987,B,6,Pichincha,CLEANING,3034,0,1,3,1,24.0
2013-01-05,9,414305,B,6,Pichincha,BEVERAGES,1124,0,1,5,1,13.0
2013-01-05,9,414353,B,6,Pichincha,GROCERY I,1014,0,1,1,1,83.0
2013-01-05,9,414354,B,6,Pichincha,GROCERY I,1014,0,1,1,1,5.0
2013-01-05,9,414421,B,6,Pichincha,GROCERY I,1040,0,1,1,1,9.0
2013-01-05,9,414425,B,6,Pichincha,GROCERY I,1040,0,1,1,1,2.0
2013-01-05,9,414426,B,6,Pichincha,GROCERY I,1040,0,1,1,1,6.0
2013-01-05,9,414454,B,6,Pichincha,GROCERY I,1084,0,1,1,1,22.0
2013-01-05,9,414455,B,6,Pichincha,GROCERY I,1084,0,1,1,1,14.0
2013-01-05,9,414478,B,6,Pichincha,BREAD/BAKERY,2718,1,1,0,1,11.0
2013-01-05,9,414620,B,6,Pichincha,GROCERY I,1016,0,1,1,1,29.0
2013-01-05,9,414621,B,6,Pichincha,GROCERY I,1016,0,1,1,1,9.0
2013-01-05,9,414623,B,6,Pichincha,GROCERY I,1016,0,1,1,1,18.0
2013-01-05,9,414750,B,6,Pichincha,GROCERY I,1072,0,1,1,1,42.0
2013-01-05,9,414752,B,6,Pichincha,GROCERY I,1072,0,1,1,1,4.0
2013-01-05,9,414888,B,6,Pichincha,CLEANING,3090,0,1,3,1,13.0
2013-01-05,9,417763,B,6,Pichincha,CLEANING,3026,0,1,3,1,37.0
2013-01-05,9,417835,B,6,Pichincha,GROCERY I,1028,0,1,1,1,6.0
2013-01-05,9,418025,B,6,Pichincha,DELI,2644,1,1,2,1,19.0
2013-01-05,9,418026,B,6,Pichincha,DELI,2644,1,1,2,1,15.0
2013-01-05,9,418238,B,6,Pichincha,BEVERAGES,1122,0,1,5,1,16.0
2013-01-05,9,419729,B,6,Pichincha,DELI,2652,1,1,2,1,5.0
2013-01-05,9,420720,B,6,Pichincha,DAIRY,2116,1,1,6,1,5.0
2013-01-05,9,421066,B,6,Pichincha,GROCERY I,1004,0,1,1,1,5.0
2013-01-05,9,422452,B,6,Pichincha,GROCERY I,1032,0,1,1,1,12.0
2013-01-05,9,426155,B,6,Pichincha,PREPARED FOODS,2962,1,1,10,1,2.0
2013-01-05,9,428054,B,6,Pichincha,GROCERY I,1032,0,1,1,1,9.0
2013-01-05,9,428488,B,6,Pichincha,CLEANING,3030,0,1,3,1,4.0
2013-01-05,9,452078,B,6,Pichincha,CLEANING,3008,0,1,3,1,12.0
2013-01-05,9,452212,B,6,Pichincha,BREAD/BAKERY,2702,1,1,0,1,6.0
2013-01-05,9,454413,B,6,Pichincha,GROCERY I,1034,0,1,1,1,13.0
2013-01-05,9,454414,B,6,Pichincha,GROCERY I,1034,0,1,1,1,7.0
2013-01-05,9,454416,B,6,Pichincha,GROCERY I,1034,0,1,1,1,3.0
2013-01-05,9,454426,B,6,Pichincha,GROCERY I,1034,0,1,1,1,5.0
2013-01-05,9,454589,B,6,Pichincha,GROCERY I,1038,0,1,1,1,1.0
2013-01-05,9,454596,B,6,Pichincha,GROCERY I,1092,0,1,1,1,9.0
2013-01-05,9,456870,B,6,Pichincha,GROCERY I,1010,0,1,1,1,3.0
2013-01-05,9,456875,B,6,Pichincha,CLEANING,3015,0,1,3,1,2.0
2013-01-05,9,457471,B,6,Pichincha,DELI,2644,1,1,2,1,12.0
2013-01-05,9,457556,B,6,Pichincha,GROCERY I,1004,0,1,1,1,6.0
2013-01-05,9,457688,B,6,Pichincha,CLEANING,3038,0,1,3,1,17.0
2013-01-05,9,457727,B,6,Pichincha,DAIRY,2112,1,1,6,1,1.0
2013-01-05,9,457928,B,6,Pichincha,POULTRY,2416,1,1,8,1,222.257
2013-01-05,9,458029,B,6,Pichincha,CLEANING,3004,0,1,3,1,1.0
2013-01-05,9,459762,B,6,Pichincha,BREAD/BAKERY,2708,1,1,0,1,4.0
2013-01-05,9,459801,B,6,Pichincha,GROCERY I,1034,0,1,1,1,10.0
2013-01-05,9,459804,B,6,Pichincha,GROCERY I,1086,0,1,1,1,12.0
2013-01-05,9,460804,B,6,Pichincha,GROCERY I,1048,0,1,1,1,7.0
2013-01-05,9,462673,B,6,Pichincha,GROCERY I,1048,0,1,1,1,1.0
2013-01-05,9,463458,B,6,Pichincha,CLEANING,3020,0,1,3,1,12.0
2013-01-05,9,463598,B,6,Pichincha,CLEANING,3024,0,1,3,1,3.0
2013-01-05,9,463816,B,6,Pichincha,CLEANING,3018,0,1,3,1,1.0
2013-01-05,9,463901,B,6,Pichincha,CLEANING,3034,0,1,3,1,22.0
2013-01-05,9,463903,B,6,Pichincha,CLEANING,3034,0,1,3,1,15.0
2013-01-05,9,464263,B,6,Pichincha,GROCERY I,1014,0,1,1,1,10.0
2013-01-05,9,464302,B,6,Pichincha,GROCERY I,1026,0,1,1,1,30.0
2013-01-05,9,464333,B,6,Pichincha,GROCERY I,1040,0,1,1,1,8.0
2013-01-05,9,464334,B,6,Pichincha,GROCERY I,1040,0,1,1,1,2.0
2013-01-05,9,464336,B,6,Pichincha,GROCERY I,1040,0,1,1,1,10.0
2013-01-05,9,464339,B,6,Pichincha,GROCERY I,1040,0,1,1,1,6.0
2013-01-05,9,464356,B,6,Pichincha,GROCERY I,1040,0,1,1,1,10.0
2013-01-05,9,464374,B,6,Pichincha,BEVERAGES,1124,0,1,5,1,7.0
2013-01-05,9,464536,B,6,Pichincha,GROCERY I,1016,0,1,1,1,2.0
2013-01-05,9,464906,B,6,Pichincha,GROCERY I,1012,0,1,1,1,4.0
2013-01-05,9,464907,B,6,Pichincha,GROCERY I,1056,0,1,1,1,6.0
2013-01-05,9,464940,B,6,Pichincha,CLEANING,3090,0,1,3,1,4.0
2013-01-05,9,467808,B,6,Pichincha,CLEANING,3026,0,1,3,1,22.0
2013-01-05,9,467887,B,6,Pichincha,GROCERY I,1076,0,1,1,1,45.0
2013-01-05,9,468057,B,6,Pichincha,DELI,2632,1,1,2,1,9.0
2013-01-05,9,468058,B,6,Pichincha,DELI,2644,1,1,2,1,1.0
2013-01-05,9,468265,B,6,Pichincha,BEVERAGES,1122,0,1,5,1,10.0
2013-01-05,9,469643,B,6,Pichincha,GROCERY I,1030,0,1,1,1,1.0
2013-01-05,9,470624,B,6,Pichincha,CLEANING,3046,0,1,3,1,1.0
2013-01-05,9,470625,B,6,Pichincha,CLEANING,3046,0,1,3,1,7.0
2013-01-05,9,470760,B,6,Pichincha,CLEANING,3004,0,1,3,1,2.0
2013-01-05,9,470762,B,6,Pichincha,CLEANING,3004,0,1,3,1,3.0
2013-01-05,9,471980,B,6,Pichincha,GROCERY I,1058,0,1,1,1,10.0
2013-01-05,9,472314,B,6,Pichincha,GROCERY I,1030,0,1,1,1,1.0
2013-01-05,9,472526,B,6,Pichincha,GROCERY I,1026,0,1,1,1,2.0
2013-01-05,9,472645,B,6,Pichincha,GROCERY I,1002,0,1,1,1,3.0
2013-01-05,9,472658,B,6,Pichincha,GROCERY I,1032,0,1,1,1,23.0
2013-01-05,9,476707,B,6,Pichincha,DAIRY,2104,1,1,6,1,2.0
2013-01-05,9,502182,B,6,Pichincha,BREAD/BAKERY,2716,1,1,0,1,2.0
2013-01-05,9,502227,B,6,Pichincha,GROCERY I,1096,0,1,1,1,6.0
2013-01-05,9,502230,B,6,Pichincha,GROCERY I,1096,0,1,1,1,5.0
2013-01-05,9,502331,B,6,Pichincha,BREAD/BAKERY,2702,1,1,0,1,70.0
2013-01-05,9,504457,B,6,Pichincha,GROCERY I,1034,0,1,1,1,19.0
2013-01-05,9,506717,B,6,Pichincha,GROCERY I,1030,0,1,1,1,5.0
2013-01-05,9,507479,B,6,Pichincha,EGGS,2502,1,1,7,1,7.0
2013-01-05,9,507867,B,6,Pichincha,GROCERY I,1070,0,1,1,1,2.0
2013-01-05,9,507870,B,6,Pichincha,GROCERY I,1084,0,1,1,1,14.0
2013-01-05,9,507927,B,6,Pichincha,CLEANING,3004,0,1,3,1,1.0
2013-01-05,9,508069,B,6,Pichincha,CLEANING,3026,0,1,3,1,3.0
2013-01-05,9,508947,B,6,Pichincha,DAIRY,2112,1,1,6,1,3.0
2013-01-05,9,510052,B,6,Pichincha,GROCERY I,1072,0,1,1,1,18.0
2013-01-05,9,510054,B,6,Pichincha,GROCERY I,1072,0,1,1,1,122.0
2013-01-05,9,510055,B,6,Pichincha,GROCERY I,1072,0,1,1,1,20.0
2013-01-05,9,510057,B,6,Pichincha,GROCERY I,1072,0,1,1,1,6.0
2013-01-05,9,511394,B,6,Pichincha,AUTOMOTIVE,6810,0,1,17,1,2.0
2013-01-05,9,511397,B,6,Pichincha,GROCERY I,1044,0,1,1,1,5.0
2013-01-05,9,513379,B,6,Pichincha,PERSONAL CARE,4126,0,1,4,1,5.0
2013-01-05,9,513853,B,6,Pichincha,CLEANING,3034,0,1,3,1,20.0
2013-01-05,9,513855,B,6,Pichincha,CLEANING,3034,0,1,3,1,24.0
2013-01-05,9,514149,B,6,Pichincha,GROCERY I,1066,0,1,1,1,4.0
2013-01-05,9,514172,B,6,Pichincha,BEVERAGES,1124,0,1,5,1,4.0
2013-01-05,9,514242,B,6,Pichincha,GROCERY I,1026,0,1,1,1,4.0
2013-01-05,9,514327,B,6,Pichincha,PREPARED FOODS,2986,1,1,10,1,18.0
2013-01-05,9,514444,B,6,Pichincha,LINGERIE,7034,0,1,9,1,1.0
2013-01-05,9,514446,B,6,Pichincha,LINGERIE,7034,0,1,9,1,1.0
2013-01-05,9,514597,B,6,Pichincha,GROCERY I,1012,0,1,1,1,8.0
2013-01-05,9,514730,B,6,Pichincha,GROCERY I,1056,0,1,1,1,4.0
2013-01-05,9,514757,B,6,Pichincha,CLEANING,3090,0,1,3,1,10.0
2013-01-05,9,517615,B,6,Pichincha,GROCERY I,1074,0,1,1,1,20.0
2013-01-05,9,517903,B,6,Pichincha,DELI,2632,1,1,2,1,4.0
2013-01-05,9,517904,B,6,Pichincha,DELI,2636,1,1,2,1,10.0
2013-01-05,9,517905,B,6,Pichincha,DELI,2636,1,1,2,1,10.0
2013-01-05,9,517906,B,6,Pichincha,DELI,2644,1,1,2,1,11.0
2013-01-05,9,517909,B,6,Pichincha,DELI,2690,1,1,2,1,4.189
2013-01-05,9,518091,B,6,Pichincha,BEVERAGES,1122,0,1,5,1,12.0
2013-01-05,9,518094,B,6,Pichincha,BEVERAGES,1122,0,1,5,1,6.0
2013-01-05,9,519560,B,6,Pichincha,DELI,2662,1,1,2,1,2.682
2013-01-05,9,519718,B,6,Pichincha,DELI,2636,1,1,2,1,21.0
2013-01-05,9,521818,B,6,Pichincha,GROCERY I,1058,0,1,1,1,3.0
2013-01-05,9,522383,B,6,Pichincha,GROCERY I,1002,0,1,1,1,3.0
2013-01-05,9,522721,B,6,Pichincha,CLEANING,3016,0,1,3,1,7.0
2013-01-05,9,522941,B,6,Pichincha,GROCERY I,1002,0,1,1,1,10.0
2013-01-05,9,525887,B,6,Pichincha,GROCERY I,1032,0,1,1,1,3.0
2013-01-05,9,525902,B,6,Pichincha,EGGS,2502,1,1,7,1,5.0
2013-01-05,9,527757,B,6,Pichincha,GROCERY I,1032,0,1,1,1,2.0
2013-01-05,9,551893,B,6,Pichincha,CLEANING,3008,0,1,3,1,7.0
2013-01-05,9,554049,B,6,Pichincha,GROCERY I,1045,0,1,1,1,26.0
2013-01-05,9,554144,B,6,Pichincha,GROCERY I,1034,0,1,1,1,20.0
2013-01-05,9,554145,B,6,Pichincha,GROCERY I,1034,0,1,1,1,3.0
2013-01-05,9,554152,B,6,Pichincha,GROCERY I,1034,0,1,1,1,4.0
2013-01-05,9,557241,B,6,Pichincha,FROZEN FOODS,2226,0,1,12,1,12.97
2013-01-05,9,557256,B,6,Pichincha,EGGS,2502,1,1,7,1,10.0
2013-01-05,9,557257,B,6,Pichincha,EGGS,2502,1,1,7,1,12.0
2013-01-05,9,557285,B,6,Pichincha,DELI,2630,1,1,2,1,5.0
2013-01-05,9,557286,B,6,Pichincha,DELI,2632,1,1,2,1,1.0
2013-01-05,9,557289,B,6,Pichincha,DELI,2632,1,1,2,1,5.0
2013-01-05,9,557408,B,6,Pichincha,DAIRY,2142,1,1,6,1,8.0
2013-01-05,9,557810,B,6,Pichincha,GROCERY I,1084,0,1,1,1,9.0
2013-01-05,9,558730,B,6,Pichincha,DAIRY,2112,1,1,6,1,5.0
2013-01-05,9,559493,B,6,Pichincha,BREAD/BAKERY,2702,1,1,0,1,25.0
2013-01-05,9,559494,B,6,Pichincha,BREAD/BAKERY,2708,1,1,0,1,2.0
2013-01-05,9,559680,B,6,Pichincha,GROCERY I,1034,0,1,1,1,6.0
2013-01-05,9,559682,B,6,Pichincha,GROCERY I,1086,0,1,1,1,3.0
2013-01-05,9,559870,B,6,Pichincha,GROCERY I,1072,0,1,1,1,120.0
2013-01-05,9,559872,B,6,Pichincha,GROCERY I,1072,0,1,1,1,6.0
2013-01-05,9,559873,B,6,Pichincha,GROCERY I,1072,0,1,1,1,6.0
2013-01-05,9,563654,B,6,Pichincha,CLEANING,3034,0,1,3,1,13.0
2013-01-05,9,563966,B,6,Pichincha,BEVERAGES,1124,0,1,5,1,1.0
2013-01-05,9,564110,B,6,Pichincha,GROCERY I,1066,0,1,1,1,27.0
2013-01-05,9,564272,B,6,Pichincha,GROCERY I,1016,0,1,1,1,7.0
2013-01-05,9,564274,B,6,Pichincha,GROCERY I,1016,0,1,1,1,2.0
2013-01-05,9,564287,B,6,Pichincha,BREAD/BAKERY,2718,1,1,0,1,41.0
2013-01-05,9,564288,B,6,Pichincha,BREAD/BAKERY,2718,1,1,0,1,9.0
2013-01-05,9,564533,B,6,Pichincha,GROCERY I,1012,0,1,1,1,51.0
2013-01-05,9,564534,B,6,Pichincha,GROCERY I,1012,0,1,1,1,30.0
2013-01-05,9,567579,B,6,Pichincha,GROCERY I,1028,0,1,1,1,3.0
2013-01-05,9,567588,B,6,Pichincha,GROCERY I,1062,0,1,1,1,2.0
2013-01-05,9,567623,B,6,Pichincha,GROCERY I,1040,0,1,1,1,17.0
2013-01-05,9,567644,B,6,Pichincha,GROCERY I,1042,0,1,1,1,1.0
2013-01-05,9,567750,B,6,Pichincha,GROCERY I,1056,0,1,1,1,17.0
2013-01-05,9,567778,B,6,Pichincha,DELI,2630,1,1,2,1,3.0
2013-01-05,9,567779,B,6,Pichincha,DELI,2632,1,1,2,1,9.0
2013-01-05,9,567781,B,6,Pichincha,DELI,2636,1,1,2,1,2.0
2013-01-05,9,567787,B,6,Pichincha,GROCERY I,1078,0,1,1,1,2.0
2013-01-05,9,568133,B,6,Pichincha,BEVERAGES,1122,0,1,5,1,13.0
2013-01-05,9,570917,B,6,Pichincha,GROCERY I,1054,0,1,1,1,11.0
2013-01-05,9,570922,B,6,Pichincha,CLEANING,3020,0,1,3,1,8.0
2013-01-05,9,572838,B,6,Pichincha,CLEANING,3022,0,1,3,1,17.0
2013-01-05,9,573832,B,6,Pichincha,GROCERY I,1016,0,1,1,1,9.0
2013-01-05,9,574898,B,6,Pichincha,CLEANING,3018,0,1,3,1,12.0
2013-01-05,9,577740,B,6,Pichincha,GROCERY I,1032,0,1,1,1,5.0
2013-01-05,9,577743,B,6,Pichincha,GROCERY I,1032,0,1,1,1,1.0
2013-01-05,9,577745,B,6,Pichincha,GROCERY I,1032,0,1,1,1,1.0
2013-01-05,9,578097,B,6,Pichincha,DAIRY,2102,1,1,6,1,15.0
2013-01-05,9,578467,B,6,Pichincha,GROCERY I,1062,0,1,1,1,5.0
2013-01-05,9,580929,B,6,Pichincha,GROCERY I,1004,0,1,1,1,3.0
2013-01-05,9,581078,B,6,Pichincha,CLEANING,3038,0,1,3,1,10.0
2013-01-05,9,581742,B,6,Pichincha,GROCERY I,1072,0,1,1,1,8.0
2013-01-05,9,583975,B,6,Pichincha,MEATS,2302,1,1,13,1,18.286
2013-01-05,9,583977,B,6,Pichincha,MEATS,2302,1,1,13,1,9.491
2013-01-05,9,583978,B,6,Pichincha,MEATS,2302,1,1,13,1,22.618
2013-01-05,9,584030,B,6,Pichincha,MEATS,2302,1,1,13,1,17.413
2013-01-05,9,584103,B,6,Pichincha,MEATS,2302,1,1,13,1,18.513
2013-01-05,9,584123,B,6,Pichincha,MEATS,2302,1,1,13,1,13.484
2013-01-05,9,584125,B,6,Pichincha,MEATS,2302,1,1,13,1,8.672
2013-01-05,9,584126,B,6,Pichincha,MEATS,2302,1,1,13,1,58.354
2013-01-05,9,584129,B,6,Pichincha,MEATS,2302,1,1,13,1,48.829
2013-01-05,9,586823,B,6,Pichincha,CLEANING,3046,0,1,3,1,8.0
2013-01-05,9,586824,B,6,Pichincha,CLEANING,3090,0,1,3,1,15.0
2013-01-05,9,586911,B,6,Pichincha,PERSONAL CARE,4114,0,1,4,1,7.0
2013-01-05,9,586969,B,6,Pichincha,GROCERY I,1004,0,1,1,1,10.0
2013-01-05,9,587069,B,6,Pichincha,GROCERY I,1004,0,1,1,1,25.0
2013-01-05,9,587104,B,6,Pichincha,MEATS,2302,1,1,13,1,7.824
2013-01-05,9,587157,B,6,Pichincha,MEATS,2302,1,1,13,1,109.933
2013-01-05,9,592801,B,6,Pichincha,DAIRY,2114,1,1,6,1,3.0
2013-01-05,9,592942,B,6,Pichincha,GROCERY I,1030,0,1,1,1,1.0
2013-01-05,9,594045,B,6,Pichincha,BREAD/BAKERY,2718,1,1,0,1,2.0
2013-01-05,9,598414,B,6,Pichincha,GROCERY I,1032,0,1,1,1,17.0
2013-01-05,9,598492,B,6,Pichincha,GROCERY I,1032,0,1,1,1,4.0
2013-01-05,9,608035,B,6,Pichincha,CLEANING,3044,0,1,3,1,16.0
2013-01-05,9,617113,B,6,Pichincha,EGGS,2502,1,1,7,1,11.0
2013-01-05,9,617763,B,6,Pichincha,BEAUTY,4222,0,1,16,1,5.0
2013-01-05,9,619965,B,6,Pichincha,DELI,2636,1,1,2,1,7.0
2013-01-05,9,621300,B,6,Pichincha,GROCERY I,1040,0,1,1,1,53.0
2013-01-05,9,622958,B,6,Pichincha,GROCERY I,1014,0,1,1,1,17.0
2013-01-05,9,627263,B,6,Pichincha,GROCERY I,1026,0,1,1,1,7.0
2013-01-05,9,627885,B,6,Pichincha,GROCERY I,1030,0,1,1,1,1.0
2013-01-05,9,627887,B,6,Pichincha,GROCERY I,1030,0,1,1,1,2.0
2013-01-05,9,633977,B,6,Pichincha,MEATS,2306,1,1,13,1,14.084
2013-01-05,9,637016,B,6,Pichincha,GROCERY I,1078,0,1,1,1,7.0
2013-01-05,9,638240,B,6,Pichincha,CLEANING,3020,0,1,3,1,7.0
2013-01-05,9,638296,B,6,Pichincha,GROCERY I,1062,0,1,1,1,6.0
2013-01-05,9,638327,B,6,Pichincha,GROCERY I,1084,0,1,1,1,5.0
2013-01-05,9,638977,B,6,Pichincha,GROCERY I,1045,0,1,1,1,38.0
2013-01-05,9,638978,B,6,Pichincha,GROCERY I,1045,0,1,1,1,1.0
2013-01-05,9,639586,B,6,Pichincha,GROCERY I,1004,0,1,1,1,41.0
2013-01-05,9,641042,B,6,Pichincha,GROCERY I,1026,0,1,1,1,12.0
2013-01-05,9,645294,B,6,Pichincha,GROCERY I,1074,0,1,1,1,3.0
2013-01-05,9,648313,B,6,Pichincha,CLEANING,3020,0,1,3,1,34.0
2013-01-05,9,651326,B,6,Pichincha,GROCERY I,1036,0,1,1,1,4.0
2013-01-05,9,651525,B,6,Pichincha,GROCERY I,1004,0,1,1,1,18.0
2013-01-05,9,655427,B,6,Pichincha,CLEANING,3020,0,1,3,1,19.0
2013-01-05,9,655744,B,6,Pichincha,LINGERIE,7016,0,1,9,1,1.0
2013-01-05,9,655840,B,6,Pichincha,LINGERIE,7034,0,1,9,1,3.0
2013-01-05,9,658609,B,6,Pichincha,CLEANING,3004,0,1,3,1,1.0
2013-01-05,9,660310,B,6,Pichincha,BREAD/BAKERY,2752,1,1,0,1,11.0
2013-01-05,9,660311,B,6,Pichincha,BREAD/BAKERY,2752,1,1,0,1,11.0
2013-01-05,9,660312,B,6,Pichincha,BREAD/BAKERY,2752,1,1,0,1,20.0
2013-01-05,9,660319,B,6,Pichincha,BREAD/BAKERY,2756,1,1,0,1,11.0
2013-01-05,9,660320,B,6,Pichincha,BREAD/BAKERY,2756,1,1,0,1,16.0
2013-01-05,9,660321,B,6,Pichincha,BREAD/BAKERY,2756,1,1,0,1,10.0
2013-01-05,9,660323,B,6,Pichincha,BREAD/BAKERY,2756,1,1,0,1,18.0
2013-01-05,9,663084,B,6,Pichincha,GROCERY I,1004,0,1,1,1,14.0
2013-01-05,9,664537,B,6,Pichincha,GROCERY I,1026,0,1,1,1,4.0
2013-01-05,9,664539,B,6,Pichincha,PERSONAL CARE,4126,0,1,4,1,8.0
2013-01-05,9,664543,B,6,Pichincha,PERSONAL CARE,4126,0,1,4,1,12.0
2013-01-05,9,664545,B,6,Pichincha,PERSONAL CARE,4126,0,1,4,1,8.0
2013-01-05,9,668752,B,6,Pichincha,CLEANING,3016,0,1,3,1,7.0
2013-01-05,9,668753,B,6,Pichincha,CLEANING,3016,0,1,3,1,1.0
2013-01-05,9,668754,B,6,Pichincha,CLEANING,3016,0,1,3,1,6.0
2013-01-05,9,671039,B,6,Pichincha,BEVERAGES,1122,0,1,5,1,2.0
2013-01-05,9,671051,B,6,Pichincha,DELI,2630,1,1,2,1,1.0
2013-01-05,9,671062,B,6,Pichincha,DELI,2636,1,1,2,1,4.0
2013-01-05,9,671066,B,6,Pichincha,DELI,2636,1,1,2,1,5.0
2013-01-05,9,671067,B,6,Pichincha,DELI,2636,1,1,2,1,2.0
2013-01-05,9,671076,B,6,Pichincha,DELI,2644,1,1,2,1,4.0
2013-01-05,9,671083,B,6,Pichincha,DELI,2644,1,1,2,1,11.0
2013-01-05,9,671084,B,6,Pichincha,DELI,2644,1,1,2,1,5.0
2013-01-05,9,671908,B,6,Pichincha,DELI,2636,1,1,2,1,8.0
2013-01-05,9,673415,B,6,Pichincha,DELI,2632,1,1,2,1,9.0
2013-01-05,9,675524,B,6,Pichincha,PREPARED FOODS,2956,1,1,10,1,5.0
2013-01-05,9,679442,B,6,Pichincha,BEVERAGES,1120,0,1,5,1,2.0
2013-01-05,9,679602,B,6,Pichincha,BREAD/BAKERY,2712,1,1,0,1,8.0
2013-01-05,9,679603,B,6,Pichincha,BREAD/BAKERY,2712,1,1,0,1,3.0
2013-01-05,9,679604,B,6,Pichincha,BREAD/BAKERY,2712,1,1,0,1,1.0
2013-01-05,9,679926,B,6,Pichincha,EGGS,2502,1,1,7,1,7.0
2013-01-05,9,683720,B,6,Pichincha,GROCERY I,1062,0,1,1,1,6.0
2013-01-05,9,683721,B,6,Pichincha,GROCERY I,1062,0,1,1,1,8.0
2013-01-05,9,683722,B,6,Pichincha,GROCERY I,1062,0,1,1,1,6.0
2013-01-05,9,683723,B,6,Pichincha,GROCERY I,1062,0,1,1,1,8.0
2013-01-05,9,686034,B,6,Pichincha,BEVERAGES,1122,0,1,5,1,1.0
2013-01-05,9,686036,B,6,Pichincha,CLEANING,3026,0,1,3,1,2.0
2013-01-05,9,687549,B,6,Pichincha,GROCERY I,1062,0,1,1,1,3.0
2013-01-05,9,692531,B,6,Pichincha,GROCERY I,1040,0,1,1,1,8.0
2013-01-05,9,692537,B,6,Pichincha,GROCERY I,1040,0,1,1,1,6.0
2013-01-05,9,695758,B,6,Pichincha,SEAFOOD,2802,1,1,18,1,5.361
2013-01-05,9,696183,B,6,Pichincha,BREAD/BAKERY,2702,1,1,0,1,4.0
2013-01-05,9,698642,B,6,Pichincha,GROCERY I,1045,0,1,1,1,7.0
2013-01-05,9,698643,B,6,Pichincha,GROCERY I,1045,0,1,1,1,13.0
2013-01-05,9,699689,B,6,Pichincha,MEATS,2302,1,1,13,1,11.441
2013-01-05,9,700607,B,6,Pichincha,GROCERY I,1096,0,1,1,1,2.0
2013-01-05,9,700609,B,6,Pichincha,FROZEN FOODS,2220,0,1,12,1,8.0
2013-01-05,9,716241,B,6,Pichincha,CLEANING,3020,0,1,3,1,6.0
2013-01-05,9,716242,B,6,Pichincha,CLEANING,3020,0,1,3,1,14.0
2013-01-05,9,716245,B,6,Pichincha,CLEANING,3020,0,1,3,1,2.0
2013-01-05,9,716250,B,6,Pichincha,BEVERAGES,1120,0,1,5,1,3.0
2013-01-05,9,723184,B,6,Pichincha,DAIRY,2116,1,1,6,1,43.0
2013-01-05,9,723210,B,6,Pichincha,DAIRY,2124,1,1,6,1,3.0
2013-01-05,9,724003,B,6,Pichincha,GROCERY I,1026,0,1,1,1,7.0
2013-01-05,9,724359,B,6,Pichincha,PREPARED FOODS,2956,1,1,10,1,9.0
2013-01-05,9,724360,B,6,Pichincha,BREAD/BAKERY,2722,1,1,0,1,6.0
2013-01-05,9,724498,B,6,Pichincha,GROCERY I,1028,0,1,1,1,8.0
2013-01-05,9,730259,B,6,Pichincha,BEVERAGES,1122,0,1,5,1,8.0
2013-01-05,9,732006,B,6,Pichincha,DELI,2642,1,1,2,1,5.0
2013-01-05,9,732007,B,6,Pichincha,DELI,2642,1,1,2,1,1.0
2013-01-05,9,736128,B,6,Pichincha,BREAD/BAKERY,2722,1,1,0,1,10.0
2013-01-05,9,738219,B,6,Pichincha,CLEANING,3026,0,1,3,1,9.0
2013-01-05,9,740713,B,6,Pichincha,CLEANING,3032,0,1,3,1,3.0
2013-01-05,9,740714,B,6,Pichincha,CLEANING,3032,0,1,3,1,7.0
2013-01-05,9,740722,B,6,Pichincha,CLEANING,3026,0,1,3,1,8.0
2013-01-05,9,740723,B,6,Pichincha,CLEANING,3026,0,1,3,1,6.0
2013-01-05,9,742735,B,6,Pichincha,PERSONAL CARE,4126,0,1,4,1,6.0
2013-01-05,9,742738,B,6,Pichincha,PERSONAL CARE,4126,0,1,4,1,10.0
2013-01-05,9,749421,B,6,Pichincha,GROCERY I,1010,0,1,1,1,27.0
2013-01-05,9,749729,B,6,Pichincha,GROCERY I,1010,0,1,1,1,2.0
2013-01-05,9,750855,B,6,Pichincha,GROCERY I,1062,0,1,1,1,4.0
2013-01-05,9,750856,B,6,Pichincha,GROCERY I,1062,0,1,1,1,5.0
